filepath,class,split
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2318.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2319.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_232.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2320.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2321.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2322.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2323.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2324.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2325.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2326.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2327.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2329.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_233.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2333.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2334.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2335.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2336.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2337.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2338.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_234.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2340.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2341.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2342.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2343.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2344.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2345.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2346.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2347.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2348.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2349.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2350.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2351.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2352.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2353.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2357.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2358.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_236.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2362.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2363.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2364.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2365.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2366.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2368.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2369.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2371.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2372.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2373.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2374.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2377.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2379.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_238.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2381.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2382.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2383.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2384.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2389.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_239.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2390.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2391.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2393.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2394.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2396.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2397.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2398.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_240.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2401.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2402.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2403.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2405.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2407.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2408.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2409.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_241.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2410.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2411.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2413.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2415.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2416.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2417.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2418.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_242.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2423.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2425.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2427.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_243.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2430.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2432.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2434.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2436.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2437.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2438.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_244.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2440.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2443.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2444.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2445.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2446.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2447.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2449.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_245.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2450.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2452.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2454.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2455.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2458.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2459.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_246.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2460.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2461.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2462.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2463.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2464.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2465.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2466.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2467.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2468.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2471.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2472.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2475.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2476.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2477.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_248.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2480.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2481.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2482.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2483.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2486.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2487.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2488.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_249.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2490.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2491.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2492.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2494.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2495.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2499.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_25.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_250.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2500.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2501.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2502.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2503.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2505.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2506.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2508.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2509.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_251.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2510.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2512.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2513.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2517.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2518.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2519.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2523.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2524.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2525.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2527.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2528.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2529.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_253.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2530.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2531.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2533.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2534.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2535.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2536.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2539.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_254.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2540.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2543.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2544.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2545.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_2546.png,stone,train
